pcode,year,month,seasonal_precip_prob_below_lead1,seasonal_precip_prob_near_lead1,seasonal_precip_prob_above_lead1,seasonal_target_season_lead1,seasonal_overlaps_kiremt_lead1,seasonal_overlaps_belg_lead1,seasonal_overlaps_gu_lead1,seasonal_overlaps_deyr_lead1,seasonal_source_lead1,seasonal_precip_prob_below_lead3,seasonal_precip_prob_near_lead3,seasonal_precip_prob_above_lead3,seasonal_target_season_lead3,seasonal_overlaps_kiremt_lead3,seasonal_overlaps_belg_lead3,seasonal_overlaps_gu_lead3,seasonal_overlaps_deyr_lead3,seasonal_source_lead3
ET0204,2018,9,36.30999333058808,30.12880740112565,33.561199268153764,ond,False,False,False,True,nmme_elr,30.518124507922877,32.212243330977486,37.26963222796101,djf,False,True,False,True,nmme_elr
ET0204,2018,10,35.560518523921594,31.015525530047128,33.42395592766902,ndj,False,False,False,True,nmme_elr,33.786814877652255,31.171036173751894,35.04214899515442,jfm,False,True,False,False,nmme_elr
ET0204,2018,11,29.745731563276355,30.899436247755283,39.354832315901746,djf,False,True,False,True,nmme_elr,33.69844058729478,31.509751330796533,34.79180810441442,fma,False,True,True,False,nmme_elr
ET0204,2018,12,32.16743471934641,31.60864269213578,36.22392257242525,jfm,False,True,False,False,nmme_elr,34.845519120008134,31.16785434050023,33.98662654039143,mam,False,True,True,False,nmme_elr
ET0204,2019,1,33.149490123603826,31.220932421222116,35.62957742242052,fma,False,True,True,False,nmme_elr,33.44298046307733,30.48705489874107,36.06996466298464,amj,True,True,True,False,nmme_elr
ET0204,2019,2,33.61668812517217,30.60511363238391,35.778198252843225,mam,False,True,True,False,nmme_elr,34.415614082759426,30.333983528355965,35.25040243010191,mjj,True,True,True,False,nmme_elr
ET0204,2019,3,36.08698108924753,30.574397654128234,33.33862133843348,amj,True,True,True,False,nmme_elr,36.18346953660448,31.487266472090635,32.329263996265254,jja,True,False,True,False,nmme_elr
ET0204,2019,4,32.49496424238851,30.272052795860624,37.23298274180463,mjj,True,True,True,False,nmme_elr,32.55740743675302,30.702815475908448,36.739777239068616,jas,True,False,False,False,nmme_elr
ET0204,2019,5,32.147459037847234,30.05412423004394,37.79841666027083,jja,True,False,True,False,nmme_elr,37.44412607151666,30.92617627648366,31.629697651170268,aso,True,False,False,True,nmme_elr
ET0204,2019,6,38.49632167119145,31.054357288875906,30.449321027301856,jas,True,False,False,False,nmme_elr,32.766719326337046,30.62001133395466,36.61326937369042,son,True,False,False,True,nmme_elr
ET0204,2019,7,36.03352059331404,31.241287811268485,32.72519161419691,aso,True,False,False,True,nmme_elr,36.32519028098947,31.028626248968816,32.6461834087019,ond,False,False,False,True,nmme_elr
ET0204,2019,8,37.97185014207304,29.606573055876222,32.421576697172505,son,True,False,False,True,nmme_elr,33.77913060444747,30.338288934843128,35.882580593914994,ndj,False,False,False,True,nmme_elr
ET0204,2019,9,39.67234822834233,30.653195882049182,29.674455849832114,ond,False,False,False,True,nmme_elr,32.557386734618255,31.823350229301948,35.61926292919113,djf,False,True,False,True,nmme_elr
ET0204,2019,10,36.54922613314699,30.708496539105802,32.742277311522066,ndj,False,False,False,True,nmme_elr,33.88906892146583,31.31311524544658,34.79781582311162,jfm,False,True,False,False,nmme_elr
ET0204,2019,11,29.60607524577489,31.803703288667972,38.59022156617968,djf,False,True,False,True,nmme_elr,34.81279967697282,31.922553893892495,33.2646464499748,fma,False,True,True,False,nmme_elr
ET0204,2019,12,34.28275859539072,31.490846532615038,34.22639491148415,jfm,False,True,False,False,nmme_elr,34.23611537808241,31.19085467263869,34.57302994092684,mam,False,True,True,False,nmme_elr
ET0204,2020,1,38.59149765364449,31.20884675210929,30.199655598373532,fma,False,True,True,False,nmme_elr,37.91987618510676,30.8390159743006,31.241107827210314,amj,True,True,True,False,nmme_elr
ET0204,2020,2,35.35105219843712,31.292246544938383,33.356701268356666,mam,False,True,True,False,nmme_elr,32.107703578242955,29.340696374933405,38.55160006227502,mjj,True,True,True,False,nmme_elr
ET0204,2020,3,33.7998224316018,30.187754219497425,36.01242353337876,amj,True,True,True,False,nmme_elr,27.657239809394998,28.044225107040198,44.29853511723144,jja,True,False,True,False,nmme_elr
ET0204,2020,4,32.352978880976615,31.043294632490642,36.60372651226992,mjj,True,True,True,False,nmme_elr,27.822630907719038,28.47988100101861,43.69748792377413,jas,True,False,False,False,nmme_elr
ET0204,2020,5,25.396001443096083,26.546428569915168,48.0575700549797,jja,True,False,True,False,nmme_elr,31.420460979680612,29.44363870861113,39.13590021664473,aso,True,False,False,True,nmme_elr
ET0204,2020,6,23.742370914616988,27.824556097625987,48.433073339829264,jas,True,False,False,False,nmme_elr,33.96693474511647,31.316381389777238,34.71668387369482,son,True,False,False,True,nmme_elr
ET0204,2020,7,32.67632282156124,30.48941005843602,36.83426717141641,aso,True,False,False,True,nmme_elr,37.34628974215073,30.50864856708528,32.14506170123443,ond,False,False,False,True,nmme_elr
ET0204,2020,8,36.37382701252157,31.23022403555943,32.39594897479298,son,True,False,False,True,nmme_elr,39.371270462674964,27.7136317693977,32.915097766615226,ndj,False,False,False,True,nmme_elr
ET0204,2020,9,29.12831615204313,29.22995199077492,41.641731904525145,ond,False,False,False,True,nmme_elr,43.75521602184349,29.799598969213882,26.445184966535628,djf,False,True,False,True,nmme_elr
ET0204,2020,10,43.049732494233865,28.39739351819422,28.552874019719514,ndj,False,False,False,True,nmme_elr,37.95823066852409,30.78613883222882,31.255630498055062,jfm,False,True,False,False,nmme_elr
ET0204,2020,11,47.43233961479555,27.630229748299055,24.93743060851275,djf,False,True,False,True,nmme_elr,37.91714851062745,31.36407922400692,30.718772268043434,fma,False,True,True,False,nmme_elr
ET0204,2020,12,41.136568802581436,30.405017282260978,28.458413910000885,jfm,False,True,False,False,nmme_elr,35.099396419899485,31.002498242261574,33.89810533945266,mam,False,True,True,False,nmme_elr
ET0204,2021,1,36.36328362508346,30.981622562009843,32.655093806936016,fma,False,True,True,False,nmme_elr,36.700956606525224,30.762395098877022,32.53664830323237,amj,True,True,True,False,nmme_elr
ET0204,2021,2,38.95462140619919,30.816669964556933,30.228708628467846,mam,False,True,True,False,nmme_elr,28.92945589508121,28.44006902779182,42.63047530450291,mjj,True,True,True,False,nmme_elr
ET0204,2021,3,43.1364956609887,28.32997788855246,28.53352650849419,amj,True,True,True,False,nmme_elr,31.903843872093702,28.979880115897352,39.116275910780715,jja,True,False,True,False,nmme_elr
ET0204,2021,4,24.20805209521484,29.192756402540965,46.59919132653902,mjj,True,True,True,False,nmme_elr,24.37061868096498,26.36372401646988,49.265657336685706,jas,True,False,False,False,nmme_elr
ET0204,2021,5,30.52082778630626,30.700069228442686,38.77910323508271,jja,True,False,True,False,nmme_elr,28.8432150653677,29.966598620978157,41.19018632078643,aso,True,False,False,True,nmme_elr
ET0204,2021,6,25.557795134321715,29.270479356376878,45.17172573828747,jas,True,False,False,False,nmme_elr,35.05396441823018,31.033204655289193,33.912830931005665,son,True,False,False,True,nmme_elr
ET0204,2021,7,31.4734420887947,31.310064886950585,37.21649304489499,aso,True,False,False,True,nmme_elr,38.26593913841,30.79870881103426,30.935352050571566,ond,False,False,False,True,nmme_elr
ET0204,2021,8,37.69898407744221,30.64779741812697,31.653218621277716,son,True,False,False,True,nmme_elr,39.49390383484158,30.640642229126506,29.865453869874536,ndj,False,False,False,True,nmme_elr
ET0204,2021,9,36.707582874148635,33.37449801913724,29.917919106714162,ond,False,False,False,True,nmme_elr,44.705566221413996,33.119712379242465,22.174721399343714,djf,False,True,False,True,nmme_elr
ET0204,2021,10,39.47756548163803,32.40816721403684,28.114267328955112,ndj,False,False,False,True,nmme_elr,38.16763273536291,33.96906576961676,27.86330148545757,jfm,False,True,False,False,nmme_elr
ET0204,2021,11,41.620230255779504,33.26374456605899,25.1160250921506,djf,False,True,False,True,nmme_elr,43.74603141095394,32.12839702012904,24.12557156766662,fma,False,True,True,False,nmme_elr
ET0204,2021,12,44.74089185925577,32.50467225533824,22.75443589674954,jfm,False,True,False,False,nmme_elr,33.93972918715329,34.003067337088616,32.05720347436301,mam,False,True,True,False,nmme_elr
ET0204,2022,1,37.35062059808962,33.1611202708232,29.488259124053858,fma,False,True,True,False,nmme_elr,32.85865873009681,33.40834141191448,33.73299986830362,amj,True,True,True,False,nmme_elr
ET0204,2022,2,35.75322806684884,33.401087542834055,30.845684391282422,mam,False,True,True,False,nmme_elr,27.042743177804464,31.520561293623743,41.43669545003799,mjj,True,True,True,False,nmme_elr
ET0204,2022,3,32.577621850874635,33.54384120243173,33.87853697985306,amj,True,True,True,False,nmme_elr,20.900937340321686,27.861162290188485,51.23790019912137,jja,True,False,True,False,nmme_elr
ET0204,2022,4,26.6956284650394,31.167214503168996,42.13715714596732,mjj,True,True,True,False,nmme_elr,22.957783317644928,28.996662241965133,48.04555427265764,jas,True,False,False,False,nmme_elr
ET0204,2022,5,25.19711896705143,27.839964657820634,46.96291590419211,jja,True,False,True,False,nmme_elr,31.948712745471077,32.4794719166849,35.57181529568367,aso,True,False,False,True,nmme_elr
ET0204,2022,6,26.15032835176971,29.29031930549553,44.55935192866083,jas,True,False,False,False,nmme_elr,35.251170690902335,33.16601107381446,31.58281823174847,son,True,False,False,True,nmme_elr
ET0204,2022,7,29.187690883773158,31.60955248452015,39.202756241020396,aso,True,False,False,True,nmme_elr,34.041604985113615,33.59875514535304,32.35963986952746,ond,False,False,False,True,nmme_elr
ET0204,2022,8,34.25277219117024,32.91294465214466,32.834283139575035,son,True,False,False,True,nmme_elr,35.83809325747485,34.26307511278005,29.898831665494274,ndj,False,False,False,True,nmme_elr
ET0204,2022,9,32.71513374467451,33.2545324752277,34.030333743109544,ond,False,False,False,True,nmme_elr,39.8039159007112,34.923103142594734,25.27298093548617,djf,False,True,False,True,nmme_elr
ET0204,2022,10,33.77042205582484,35.00324764444056,31.226330299477063,ndj,False,False,False,True,nmme_elr,32.2036968659754,33.53430125281437,34.26200163160687,jfm,False,True,False,False,nmme_elr
ET0204,2022,11,30.320587349827473,35.59788322375866,34.08152935690816,djf,False,True,False,True,nmme_elr,31.152614426568473,34.28040349505639,34.56698206533039,fma,False,True,True,False,nmme_elr
ET0204,2022,12,36.26363612758351,33.98875971397113,29.74760408352163,jfm,False,True,False,False,nmme_elr,33.32397552453396,33.41286004145996,33.263164434280114,mam,False,True,True,False,nmme_elr
ET0204,2023,1,32.156379397329125,33.820823926615915,34.022796663688155,fma,False,True,True,False,nmme_elr,31.343110966282627,33.14813507467945,35.50875400082567,amj,True,True,True,False,nmme_elr
ET0204,2023,2,31.89111027368356,33.45305833906407,34.655831348015184,mam,False,True,True,False,nmme_elr,31.797831412885007,32.96515654315368,35.23701208987487,mjj,True,True,True,False,nmme_elr
ET0204,2023,3,29.91302094725001,33.00404280528827,37.08293626064915,amj,True,True,True,False,nmme_elr,34.08590073636289,33.26324441572129,32.650854880784486,jja,True,False,True,False,nmme_elr
ET0204,2023,4,30.782188447923044,32.876877599061466,36.34093385085119,mjj,True,True,True,False,nmme_elr,34.86628171607941,33.99881063237729,31.13490764930202,jas,True,False,False,False,nmme_elr
ET0204,2023,5,36.319545451837946,33.54707794734313,30.13337659963219,jja,True,False,True,False,nmme_elr,33.94565117368361,33.52339329558329,32.53095553098635,aso,True,False,False,True,nmme_elr
ET0204,2023,6,34.62960772511922,33.12544292031132,32.244949432445075,jas,True,False,False,False,nmme_elr,33.378410459970524,33.20876253542827,33.41282704463603,son,True,False,False,True,nmme_elr
ET0204,2023,7,34.122092780315185,33.372063169977,32.505844049847326,aso,True,False,False,True,nmme_elr,32.236929272272896,33.01984840776653,34.74322240496541,ond,False,False,False,True,nmme_elr
ET0204,2023,8,30.157105933298205,33.27833276436505,36.56456134341434,son,True,False,False,True,nmme_elr,22.738035415295585,30.386296081855495,46.87566828067124,ndj,False,False,False,True,nmme_elr
ET0204,2023,9,31.36137958001717,33.2340222797157,35.404598053719454,ond,False,False,False,True,nmme_elr,21.3151010322182,28.302872813092705,50.38202619528366,djf,False,True,False,True,nmme_elr
ET0204,2023,10,23.796563470169907,28.043721930881492,48.159714634666976,ndj,False,False,False,True,nmme_elr,27.746467178454814,28.00145378306367,44.25207903496862,jfm,False,True,False,False,nmme_elr
ET0204,2023,11,21.604252014636522,26.135144324881743,52.26060344355403,djf,False,True,False,True,nmme_elr,30.161214941039933,30.551445125805444,39.287339841161085,fma,False,True,True,False,nmme_elr
ET0204,2023,12,27.13218745012185,33.51081005395944,39.3570025243489,jfm,False,True,False,False,nmme_elr,34.92453164240023,33.58844324897807,31.487025129716745,mam,False,True,True,False,nmme_elr
ET0204,2024,1,33.89896777866063,33.70068496815399,32.4003472535352,fma,False,True,True,False,nmme_elr,33.85791319060551,33.32973000423122,32.81235680033896,amj,True,True,True,False,nmme_elr
ET0204,2024,2,32.66449012618323,33.80625474071317,33.52925514012733,mam,False,True,True,False,nmme_elr,25.717402469916603,30.367942679231422,43.91465500400677,mjj,True,True,True,False,nmme_elr
ET0204,2024,3,32.36707196071844,33.50682908276042,34.12609903126234,amj,True,True,True,False,nmme_elr,22.94843029122784,29.154745891922403,47.89682399616141,jja,True,False,True,False,nmme_elr
ET0204,2024,4,27.936498341807837,31.269833811478126,40.79366793899356,mjj,True,True,True,False,nmme_elr,24.468769407949466,27.781073349396735,47.750157382836754,jas,True,False,False,False,nmme_elr
ET0204,2024,5,26.094233371869255,30.050483861852392,43.85528328021215,jja,True,False,True,False,nmme_elr,31.77389540197543,32.2454384952386,35.98066610203346,aso,True,False,False,True,nmme_elr
ET0204,2024,6,26.462197560609898,28.461340132013124,45.07646222782957,jas,True,False,False,False,nmme_elr,33.856898649594086,32.33484465945232,33.80825666872185,son,True,False,False,True,nmme_elr
ET0204,2024,7,27.912308477159645,31.272806525974037,40.81488483675073,aso,True,False,False,True,nmme_elr,36.7660012977105,33.466647835334534,29.767350865968943,ond,False,False,False,True,nmme_elr
ET0204,2024,8,29.24002853174076,32.671011395978816,38.08896011136601,son,True,False,False,True,nmme_elr,40.02483272198037,32.723299256462134,27.251868124222042,ndj,False,False,False,True,nmme_elr
ET0204,2024,9,34.93882258735705,33.84506869259908,31.216108787005904,ond,False,False,False,True,nmme_elr,39.71850162115556,34.025131625023505,26.256366871157255,djf,False,True,False,True,nmme_elr
ET0204,2024,10,43.029163503702925,32.78906036587742,24.181776130422353,ndj,False,False,False,True,nmme_elr,38.79633962872907,34.18023167688775,27.023428697986567,jfm,False,True,False,False,nmme_elr
ET0204,2024,11,37.7837313069174,34.25491178062592,27.961356972991066,djf,False,True,False,True,nmme_elr,45.62551179547602,31.427618525229278,22.946869679510627,fma,False,True,True,False,nmme_elr
ET0204,2024,12,40.23800007370338,34.00088555672424,25.7611144364696,jfm,False,True,False,False,nmme_elr,38.597326881416926,33.602208110411055,27.800465006676294,mam,False,True,True,False,nmme_elr
ET0204,2025,1,37.06704442235517,33.22606151949991,29.70689406916732,fma,False,True,True,False,nmme_elr,34.31875483895706,33.26200314367478,32.41924208228972,amj,True,True,True,False,nmme_elr
ET0204,2025,2,38.09785463948487,33.1553269052933,28.74681845569041,mam,False,True,True,False,nmme_elr,25.711062696073665,31.1519206866684,43.13701656763339,mjj,True,True,True,False,nmme_elr
ET0204,2025,3,33.741328951159815,33.348323838788914,32.91034716311452,amj,True,True,True,False,nmme_elr,25.890982006399444,30.11239534390483,43.99662237616163,jja,True,False,True,False,nmme_elr
ET0204,2025,4,28.737058702261788,32.868511962100484,38.39442940374649,mjj,True,True,True,False,nmme_elr,25.47412047981496,31.863344109900936,42.66253554290233,jas,True,False,False,False,nmme_elr
ET0204,2025,5,29.37134169160987,31.18560594931782,39.44305249721649,jja,True,False,True,False,nmme_elr,32.66236349462157,32.674512152626626,34.663124352998764,aso,True,False,False,True,nmme_elr
ET0204,2025,6,32.35342331983475,33.28290706596846,34.3636696166322,jas,True,False,False,False,nmme_elr,34.376450813259304,33.42781897660897,32.195730214271265,son,True,False,False,True,nmme_elr
ET0204,2025,7,29.91000400874923,32.950624446565115,37.1393713349239,aso,True,False,False,True,nmme_elr,33.119209311907184,33.4141396314596,33.466651055638735,ond,False,False,False,True,nmme_elr
ET0204,2025,8,31.279745464319916,32.93981201259967,35.78044261617063,son,True,False,False,True,nmme_elr,32.599619317779776,33.688610627111785,33.7117700033692,ndj,False,False,False,True,nmme_elr
ET0204,2025,9,33.69728615778052,33.92983482534999,32.372879014153504,ond,False,False,False,True,nmme_elr,36.4673573132291,35.351432562458136,28.18121012204547,djf,False,True,False,True,nmme_elr
ET0204,2025,10,36.30479410679179,33.891809166023656,29.803396727317608,ndj,False,False,False,True,nmme_elr,39.1148071564621,33.53135561598969,27.35383722781692,jfm,False,True,False,False,nmme_elr
ET0204,2025,11,32.540676709327784,33.18996532067781,34.26935786308276,djf,False,True,False,True,nmme_elr,36.17118736558284,32.95803678277252,30.870775825367055,fma,False,True,True,False,nmme_elr
ET0204,2025,12,41.6746632066954,33.339391030141506,24.985945763116014,jfm,False,True,False,False,nmme_elr,32.72236752796156,34.13556637931387,33.14206598159115,mam,False,True,True,False,nmme_elr
ET0204,2026,1,32.44583897866683,33.84943137332026,33.704729643559595,fma,False,True,True,False,nmme_elr,31.366785830838264,32.92615741382444,35.70705681061081,amj,True,True,True,False,nmme_elr
ET0204,2026,2,34.04532575829188,33.85782849693854,32.096845749799,mam,False,True,True,False,nmme_elr,33.10952865136663,33.70304078088357,33.187430588520066,mjj,True,True,True,False,nmme_elr
ET0204,2026,3,32.78834270017442,32.82803073121726,34.38362642643616,amj,True,True,True,False,nmme_elr,38.38539373460886,31.836968689256373,29.77763750401143,jja,True,False,True,False,nmme_elr
ET0204,2026,4,35.72856075967966,33.20241406778885,31.069025188340216,mjj,True,True,True,False,nmme_elr,40.27156621401812,32.69163498197982,27.03679880196657,jas,True,False,False,False,nmme_elr
ET0204,2026,5,38.62184139594366,32.91522511034995,28.462933379573602,jja,True,False,True,False,nmme_elr,39.75766358928547,32.193109125396006,28.049227284806665,aso,True,False,False,True,nmme_elr
ET0204,2026,6,44.36060896114173,30.74201541285017,24.89737561290158,jas,True,False,False,False,nmme_elr,32.09047992591858,32.76836725461351,35.14115284943056,son,True,False,False,True,nmme_elr
ET0204,2026,7,34.510043664806815,32.81020574412667,32.67975063733563,aso,True,False,False,True,nmme_elr,28.650879639695955,32.51059923915468,38.838521174837204,ond,False,False,False,True,nmme_elr
ET0204,2026,8,,,,son,True,False,False,True,,,,,ndj,False,False,False,True,
ET0204,2026,9,,,,ond,False,False,False,True,,,,,djf,False,True,False,True,
ET0204,2026,10,,,,ndj,False,False,False,True,,,,,jfm,False,True,False,False,
ET0204,2026,11,,,,djf,False,True,False,True,,,,,fma,False,True,True,False,
ET0204,2026,12,,,,jfm,False,True,False,False,,,,,mam,False,True,True,False,
ET0205,2009,1,33.00000000000001,33.00000000000001,33.00000000000001,fma,False,True,True,False,legacy_two_tier,33.00000000000001,33.00000000000001,33.00000000000001,amj,True,True,True,False,legacy_two_tier
